"worker_id","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","completion_code","guilt_1_1","guilt_2_1","guilt_3_1","curiosity_1_1","curiosity_2_1","curiosity_3_1","outrage_1_1","outrage_2_1","outrage_3_1","enjoy_1_1","enjoy_2_1","enjoy_3_1","comp_1","comp_2","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","participantId","chatbot_farewell_message","actual_farewell","condition","id"
"Anonymized","2025-05-24 06:49:08","2025-05-27 18:42:29","0","Anonymized","19","302000","0","2025-06-03 18:42:29","R_6QML5AHTiRaJOSt","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","","","","","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",692
"Anonymized","2025-05-24 07:13:57","2025-05-24 07:35:54","0","Anonymized","100","1316","1","2025-05-24 07:35:55","R_1KCvTY6t1qSFQOe","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8139-9524-8722-2563","3","5","10","75","73","72","3","4","1","38","46","40","2","1","1","","3","","48","3","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",764
"Anonymized","2025-05-24 09:15:08","2025-05-24 09:35:15","0","Anonymized","100","1206","1","2025-05-24 09:35:18","R_1RVobeiY6YQM9l4","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9606-4490-8903-5240","62","65","62","30","34","77","0","0","0","59","70","58","2","1","2","","2","","44","4","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1165
"Anonymized","2025-05-24 03:21:47","2025-05-24 04:19:51","0","Anonymized","100","3483","1","2025-05-24 04:19:51","R_59g07TYvtaglmaE","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8415-1978-9658-7900","23","25","4","29","33","28","6","6","7","38","37","40","2","1","1","","3","","24","4","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",216
"Anonymized","2025-05-24 08:20:57","2025-05-24 08:43:00","0","Anonymized","100","1322","1","2025-05-24 08:43:00","R_7ooo3vv4wqKHEjf","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6871-5102-1828-0486.","5","25","25","100","20","85","0","0","0","90","100","100","2","1","2","","4","","52","3","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1054
"Anonymized","2025-05-24 04:24:09","2025-05-24 04:43:52","0","Anonymized","100","1182","1","2025-05-24 04:43:52","R_3sbqGEncYrXVZiS","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7349-3014-1526-4690","20","55","40","65","85","75","20","30","20","80","60","80","2","1","2","","3","","36","4","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",295
"Anonymized","2025-05-24 07:14:14","2025-05-24 07:43:25","0","Anonymized","100","1751","1","2025-05-24 07:43:26","R_6GcyVrRK2nlDVxp","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6877-0367-8056-3434","100","100","100","50","50","50","0","0","0","100","100","100","2","1","2","","4","","51","6","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",769
"Anonymized","2025-05-24 01:11:41","2025-05-24 01:36:34","0","Anonymized","100","1492","1","2025-05-24 01:36:35","R_5f9jzARervmrFNA","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2996-4875-7733-8565","18","25","14","48","49","49","12","23","13","45","54","51","2","1","1","","3","","45","4","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",51
"Anonymized","2025-05-24 06:57:15","2025-05-24 07:18:06","0","Anonymized","19","1250","0","2025-05-31 07:18:07","R_5EFuvjr7QvdPFXv","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","","","","","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",730
"Anonymized","2025-05-24 01:24:33","2025-05-24 01:48:03","0","Anonymized","100","1410","1","2025-05-24 01:48:04","R_1t2WflPUwej1sw3","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3437-5667-6999-3707","50","60","55","70","65","75","10","20","10","65","70","75","2","1","1","","3","","27","1","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",68
"Anonymized","2025-05-24 05:49:45","2025-05-24 06:33:35","0","Anonymized","19","2630","0","2025-05-31 06:33:36","R_6shRzYddYDJXQ2X","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","","","","","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",484
"Anonymized","2025-05-24 05:17:28","2025-05-24 05:42:06","0","Anonymized","100","1478","1","2025-05-24 05:42:07","R_3AoEHAmxpKhmYpP","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9985-4221-6326-7161","89","92","93","92","90","90","10","11","8","94","100","96","2","1","2","","3","","36","4","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",388
"Anonymized","2025-05-24 08:07:01","2025-05-24 08:51:43","0","Anonymized","100","2681","1","2025-05-24 08:51:43","R_1BrCsRNUGeJi0Rf","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9853-6132-1203-5039","100","100","100","100","100","100","0","0","0","100","100","100","2","1","2","","2","","49","4","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1002
"Anonymized","2025-05-24 07:33:03","2025-05-24 07:53:09","0","Anonymized","100","1206","1","2025-05-24 07:53:10","R_32JuupKmUp0cKgn","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4032-1151-6582-6807","30","30","61","50","59","35","0","0","0","57","60","61","2","1","1","","3","","76","3","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",860
"Anonymized","2025-05-24 09:47:30","2025-05-24 10:06:49","0","Anonymized","100","1158","1","2025-05-24 10:06:50","R_6nW2DCg5qYJwlaM","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6437-5856-2932-1893","0","0","0","74","76","82","0","0","0","73","71","70","2","1","1","","3","","37","4","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1257
"Anonymized","2025-05-24 07:44:49","2025-05-24 08:05:33","0","Anonymized","100","1244","1","2025-05-24 08:05:34","R_7BXaq0D5PXGvU8V","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5218-3533-2819-5096","73","66","92","100","100","100","0","0","0","100","100","100","2","1","2","","1","","62","4","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",924
"Anonymized","2025-05-24 04:11:52","2025-05-24 04:37:01","0","Anonymized","100","1508","1","2025-05-24 04:37:01","R_11HNjntmBI10ilH","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8098-9590-7435-6764","90","90","90","90","90","90","0","0","0","85","86","86","2","1","1","","1","","43","4","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",278
"Anonymized","2025-05-24 04:01:40","2025-05-24 04:23:04","0","Anonymized","100","1283","1","2025-05-24 04:23:04","R_6Eirm3VJeCtTnhY","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8399-8618-7936-5031","0","0","0","100","100","100","0","0","0","80","80","80","2","1","1","","3","","50","3","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",262
"Anonymized","2025-05-24 02:03:13","2025-05-24 02:28:13","0","Anonymized","100","1499","1","2025-05-24 02:28:13","R_5TaRLWinxvUqTpn","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0990-7200-4291-4924","36","35","41","45","50","43","9","8","9","55","60","50","2","1","1","","3","","41","4","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",135
"Anonymized","2025-05-24 07:37:48","2025-05-24 07:58:59","0","Anonymized","100","1270","1","2025-05-24 07:58:59","R_3lywE6aM08rSZj3","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0926-6397-0195-3782","80","85","90","80","80","70","15","30","15","90","85","85","2","1","1","","3","","46","1","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",888
"Anonymized","2025-05-24 09:56:30","2025-05-24 10:19:23","0","Anonymized","100","1373","1","2025-05-24 10:19:24","R_6GMr14mP6JAX4E9","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1468-0983-5854-4634","56","80","100","80","87","100","0","28","1","59","84","74","2","1","2","","3","","38","3","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",1322
"Anonymized","2025-05-24 07:20:19","2025-05-24 08:04:05","0","Anonymized","19","2625","0","2025-05-31 08:04:09","R_6ZBSPv5r8XKkrkw","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","","","","","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",899
"Anonymized","2025-05-24 06:05:24","2025-05-24 06:27:51","0","Anonymized","100","1347","1","2025-05-24 06:27:52","R_5rccpotWRsHJfve","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6355-8835-1539-4874","100","93","100","67","70","81","0","7","0","91","92","92","2","1","2","","3","","59","7","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",515
"Anonymized","2025-05-24 04:19:05","2025-05-24 04:38:21","0","Anonymized","100","1155","1","2025-05-24 04:38:22","R_7MSrrycoMDecnwF","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1843-9948-6005-0358","7","24","50","22","13","7","0","0","0","50","50","9","2","1","1","","1","","36","3","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",288
"Anonymized","2025-05-24 08:20:31","2025-05-24 08:54:30","0","Anonymized","100","2039","1","2025-05-24 08:54:30","R_50qrONa3kolCYHR","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3320-5327-4288-3532","4","15","6","1","13","0","0","9","7","66","64","29","2","1","2","","3","","27","4","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",1112
"Anonymized","2025-05-24 06:37:32","2025-05-24 07:06:35","0","Anonymized","100","1742","1","2025-05-24 07:06:35","R_7LdIJkW4cR97UKg","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5281-4728-5151-1947","6","0","0","26","12","40","0","39","0","53","76","75","2","1","2","","3","","66","2","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",644
"Anonymized","2025-05-24 03:01:55","2025-05-24 03:26:45","0","Anonymized","100","1490","1","2025-05-24 03:26:46","R_3B8JiyBodUpka0G","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5293-7565-9482-3431","64","70","70","80","81","74","2","1","1","87","91","93","2","1","1","","1","","35","4","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",202
"Anonymized","2025-05-24 02:32:59","2025-05-24 02:41:22","0","Anonymized","19","503","0","2025-05-31 02:41:25","R_6DcEU5OjGFnrXIz","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","","","","","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",174
"Anonymized","2025-05-24 07:47:52","2025-05-24 08:09:08","0","Anonymized","100","1275","1","2025-05-24 08:09:08","R_12IU9lzME0g3af1","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3138-9918-0515-5007","0","0","0","5","0","20","57","57","58","20","50","20","2","1","1","","3","","51","7","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",937
"Anonymized","2025-05-24 07:57:59","2025-05-24 08:26:52","0","Anonymized","100","1732","1","2025-05-24 08:26:52","R_5fIgsnvks259peI","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9743-3357-4269-7857","0","0","100","100","100","100","0","0","0","100","100","100","2","1","2","","1","","50","4","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",981
"Anonymized","2025-05-24 06:57:02","2025-05-24 07:18:57","0","Anonymized","100","1314","1","2025-05-24 07:18:57","R_3JqHewWpnMWVMQx","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1477-4618-4478-2052","0","0","0","32","37","55","0","0","0","44","63","56","2","1","2","","3","","36","1","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",732
"Anonymized","2025-05-24 09:15:59","2025-05-24 09:35:28","0","Anonymized","100","1169","1","2025-05-24 09:35:29","R_7dgA519CnZ0KI21","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7715-9244-9977-9115","87","59","42","92","80","61","26","79","51","42","38","30","2","1","2","","2","","27","3","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",1171
"Anonymized","2025-05-24 06:21:02","2025-05-24 06:41:58","0","Anonymized","100","1256","1","2025-05-24 06:41:59","R_1pxazKK40sm09r3","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4914-3686-3628-3374","8","9","86","91","91","91","0","0","0","18","19","19","2","1","1","","3","","68","4","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",565
"Anonymized","2025-05-24 09:15:00","2025-05-24 09:35:24","0","Anonymized","100","1224","1","2025-05-24 09:35:24","R_1gGhdtR1VdgbZ3k","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6294-6662-7213-9205","44","54","38","61","58","65","38","55","40","45","59","55","2","1","2","","3","","50","3","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",1162
"Anonymized","2025-05-24 07:16:23","2025-05-24 07:36:15","0","Anonymized","100","1192","1","2025-05-24 07:36:16","R_6NPVLRcqzhOM3mZ","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6807-8904-7649-9522","38","59","68","67","64","64","23","32","13","69","71","79","2","1","2","","3","","28","4","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",776
"Anonymized","2025-05-24 07:40:16","2025-05-24 07:59:15","0","Anonymized","100","1138","1","2025-05-24 07:59:15","R_7n7q3xMgybyZaYv","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3763-2660-4954-0783","0","0","0","40","70","70","60","95","90","50","60","60","2","1","2","","3","","25","4","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",898
"Anonymized","2025-05-24 07:43:18","2025-05-24 08:01:47","0","Anonymized","100","1109","1","2025-05-24 08:01:47","R_51mbUC0flnDtWyD","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8768-7310-8684-5514","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","","3","","52","5","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",910
"Anonymized","2025-05-24 05:54:08","2025-05-24 06:22:55","0","Anonymized","100","1726","1","2025-05-24 06:22:56","R_7QSBr6apcaUJVZk","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8921-1118-4000-0993","30","30","20","50","50","50","15","15","15","50","50","50","2","1","2","","1","","28","4","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",487
"Anonymized","2025-05-24 06:34:50","2025-05-24 06:57:12","0","Anonymized","100","1342","1","2025-05-24 06:57:13","R_52IJIdJ6DbmMrIK","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3386-1527-4177-5697","27","36","30","73","71","66","0","0","0","80","79","84","2","1","2","","1","","50","5","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",639
"Anonymized","2025-05-24 08:30:34","2025-05-24 08:50:47","0","Anonymized","100","1213","1","2025-05-24 08:50:48","R_5eNTPTjMJPgQblf","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5290-3556-4418-6824","16","17","20","78","77","68","8","7","8","58","58","66","2","1","2","","3","","66","4","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",1098
"Anonymized","2025-05-24 09:51:02","2025-05-24 13:19:48","0","Anonymized","19","12525","0","2025-05-31 13:19:54","R_5xQulfOXNebsIcX","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","","","","","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",1350
"Anonymized","2025-05-24 01:41:23","2025-05-24 02:04:42","0","Anonymized","100","1398","1","2025-05-24 02:04:42","R_1drKnKfqrwYz4Ao","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2700-3983-1521-6612","0","0","0","0","0","0","0","0","0","0","0","5","2","1","1","","2","","23","4","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",102
"Anonymized","2025-05-24 06:24:13","2025-05-24 06:43:54","0","Anonymized","100","1180","1","2025-05-24 06:43:54","R_5tamwXqNLHAJJlg","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4722-3390-7414-1987","0","0","0","100","100","100","0","0","0","90","90","90","2","1","1","","3","","46","4","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",576
"Anonymized","2025-05-24 05:14:23","2025-05-24 05:33:03","0","Anonymized","100","1120","1","2025-05-24 05:33:04","R_6scNzqhZbuawKPL","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8494-7555-8481-0936","0","0","0","60","60","61","0","0","0","70","70","61","2","1","1","","3","","51","3","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",374
"Anonymized","2025-05-24 09:14:12","2025-05-24 09:31:20","0","Anonymized","100","1027","1","2025-05-24 09:31:20","R_6gRERCHxqo0IgGI","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0045-1028-8263-1773","50","30","50","50","50","50","0","0","0","50","50","50","2","1","2","","3","","42","4","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",1150
"Anonymized","2025-05-24 05:28:04","2025-05-24 05:52:23","0","Anonymized","100","1458","1","2025-05-24 05:52:23","R_187VmHAb90Lm9CV","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6896-1771-1481-4508","0","0","0","50","40","50","0","0","0","71","60","71","2","1","1","","4","","22","4","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",428
"Anonymized","2025-05-24 02:08:56","2025-05-24 02:38:54","0","Anonymized","100","1797","1","2025-05-24 02:38:54","R_3zcEWRUs5l9WvsV","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5135-4853-6278-6609","15","0","0","81","92","95","0","0","0","95","90","100","2","1","1","","3","","27","3","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",150
"Anonymized","2025-05-24 04:00:30","2025-05-24 04:05:49","0","Anonymized","19","319","0","2025-05-31 04:05:57","R_1pWMlUiwVS7jBnj","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","","","","","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",257
"Anonymized","2025-05-24 05:15:39","2025-05-24 05:38:01","0","Anonymized","100","1342","1","2025-05-24 05:38:01","R_60izvz0ZL42a3m5","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6590-4609-9656-0588","76","75","88","60","79","68","11","17","9","69","74","66","2","1","1","","1","","50","4","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",380
"Anonymized","2025-05-24 06:31:18","2025-05-24 06:51:04","0","Anonymized","100","1186","1","2025-05-24 06:51:05","R_6LTI8aMQIODcHUj","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6719-1356-7065-0242","0","0","0","0","0","0","0","0","0","20","10","20","2","1","2","","3","","45","5","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",609
"Anonymized","2025-05-24 02:36:56","2025-05-24 02:57:52","0","Anonymized","100","1256","1","2025-05-24 02:57:52","R_3liV7KDcotlpzUa","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9954-9081-1345-4023","65","65","65","55","55","60","0","0","0","30","18","17","2","1","2","","3","","39","4","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",176
"Anonymized","2025-05-24 07:48:36","2025-05-24 08:06:44","0","Anonymized","100","1087","1","2025-05-24 08:06:44","R_7lo4FRJ57lx447E","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2506-6545-0171-6073","0","3","3","69","67","71","15","9","14","19","20","15","2","1","2","","2","","34","4","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",939
"Anonymized","2025-05-24 06:48:39","2025-05-24 07:20:47","0","Anonymized","100","1928","1","2025-05-24 07:20:47","R_1Rpw2CbfoVdcBAs","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8130-7983-6538-4479","25","27","9","62","74","66","24","14","21","83","69","68","2","1","2","","3","","68","4","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",738
"Anonymized","2025-05-24 05:14:05","2025-05-24 05:36:57","0","Anonymized","100","1371","1","2025-05-24 05:36:57","R_1Hk3mG0Wz1WvYri","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1698-1281-3265-0838","62","87","76","96","82","62","0","0","0","83","73","54","2","1","2","","1","","39","4","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",371
"Anonymized","2025-05-24 05:00:24","2025-05-24 05:20:52","0","Anonymized","100","1227","1","2025-05-24 05:20:52","R_1MRkcFv1UtswzbE","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7208-9061-0548-7740","19","20","5","90","91","91","0","0","0","50","50","50","2","1","1","","3","","43","4","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",346
"Anonymized","2025-05-24 06:44:58","2025-05-24 07:04:08","0","Anonymized","100","1150","1","2025-05-24 07:04:09","R_70D95TX16s4HoK1","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5295-1377-2213-7143","71","71","69","31","10","7","50","50","50","22","21","22","2","1","1","","3","","26","3","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",677
"Anonymized","2025-05-24 06:29:42","2025-05-24 06:49:55","0","Anonymized","100","1213","1","2025-05-24 06:49:56","R_6g6PUFj9fuxRKwO","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3329-8507-2019-4306","0","0","0","25","25","25","0","0","0","75","50","75","2","1","2","","3","","60","5","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",603
"Anonymized","2025-05-24 08:18:49","2025-05-24 08:37:55","0","Anonymized","100","1146","1","2025-05-24 08:37:56","R_3xAcPDDNmJefLxf","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2225-5104-4763-4585","0","5","10","70","60","60","15","60","15","10","10","10","2","1","1","","2","","34","4","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",1038
"Anonymized","2025-05-24 07:48:43","2025-05-24 08:09:36","0","Anonymized","100","1253","1","2025-05-24 08:09:37","R_77k7jqCFco0JCRc","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9852-1489-3668-6311","30","40","50","90","80","95","0","0","0","80","90","90","2","1","2","","4","","47","4","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",942
"Anonymized","2025-05-24 08:22:59","2025-05-24 09:24:05","0","Anonymized","100","3666","1","2025-05-24 09:24:06","R_7exnbms4nmEtDXc","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4358-9858-9867-1968","0","0","60","80","100","100","0","0","0","70","71","60","2","1","1","","1","","37","4","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",1110
"Anonymized","2025-05-24 06:28:49","2025-05-24 06:48:00","0","Anonymized","100","1151","1","2025-05-24 06:48:00","R_79mlrtmoXKcwb29","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4380-5154-7350-4375","0","0","0","20","23","18","0","0","0","41","53","39","2","1","1","","3","","56","5","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",600
"Anonymized","2025-05-24 05:49:29","2025-05-24 06:07:57","0","Anonymized","100","1108","1","2025-05-24 06:07:57","R_5OkmavaKbzOhYzf","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0378-8352-3396-9194","0","0","0","0","0","0","0","0","0","0","8","8","2","1","1","","2","","29","1","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",479
"Anonymized","2025-05-24 07:43:31","2025-05-24 08:02:34","0","Anonymized","100","1143","1","2025-05-24 08:02:35","R_7EZtZFTPI56SNeR","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5206-1869-3906-0108","0","9","7","0","0","45","0","0","0","15","9","21","2","1","2","","3","","23","1","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",911
"Anonymized","2025-05-24 02:49:00","2025-05-24 03:11:20","0","Anonymized","100","1340","1","2025-05-24 03:11:21","R_3EYhGsHr9NnbMyN","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4104-4631-0902-9030","13","19","10","100","96","90","0","0","0","70","90","85","2","1","2","","3","","42","3","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",189
"Anonymized","2025-05-24 07:19:34","2025-05-24 07:39:35","0","Anonymized","100","1201","1","2025-05-24 07:39:36","R_7Dwyc5Eyi2Tmycx","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6548-4474-7236-3154","0","0","0","61","61","60","0","0","0","33","17","13","2","1","2","","3","","28","7","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",804
"Anonymized","2025-05-24 05:57:34","2025-05-24 06:15:07","0","Anonymized","100","1052","1","2025-05-24 06:15:07","R_75LUW5OGDhYlVha","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6351-1384-8888-0180","8","5","9","20","13","15","10","10","10","29","27","23","2","1","1","","5","","25","4","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",492
"Anonymized","2025-05-24 08:23:16","2025-05-24 08:43:25","0","Anonymized","100","1208","1","2025-05-24 08:43:25","R_6ab49u5ofudgIbX","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3858-5356-1400-6995","90","90","100","10","0","0","0","0","0","10","10","15","2","1","2","","3","","57","7","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",1058
"Anonymized","2025-05-24 07:33:25","2025-05-24 08:13:42","0","Anonymized","100","2416","1","2025-05-24 08:13:43","R_7Pnv42h9CVvhzZ1","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1521-7535-4742-1012","45","68","54","50","48","59","23","61","42","13","28","29","2","1","2","","3","","47","1","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",880
